f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,method,wmc,seed,label
0.809143686502177,0.7389492665631302,1.5520541667938232,1.6864844903988183,14,Cora,fixed_wmc,0.1,2,WMC_0.10
0.8042939719240297,0.7066955034484275,1.502485990524292,1.4841211225997046,14,Cora,fixed_wmc,0.2,2,WMC_0.20
0.83125,0.7942433805940723,1.5093507766723633,1.3714918759231904,14,Cora,fixed_wmc,0.3,2,WMC_0.30
0.8085714285714286,0.7681440478826371,1.563065767288208,1.286189069423929,14,Cora,fixed_wmc,0.4,2,WMC_0.40
0.821,0.7958776632379644,1.4689483642578125,1.223042836041359,14,Cora,fixed_wmc,0.5,2,WMC_0.50
0.8036332179930796,0.7065528486808959,1.5197241306304932,1.413589364844904,14,Cora,adaptive,0.3,2,entropy_l050
0.8083475298126065,0.7276137821589873,1.4846034049987793,1.4361152141802067,14,Cora,adaptive,0.3,2,margin_l050
0.8350340136054422,0.7973610637022425,1.5320746898651123,1.4394387001477105,14,Cora,adaptive,0.3,2,hybrid_l050
0.7163814180929096,0.5531410906699806,1.4490618705749512,1.0,14,Cora,fixed_wmc,1.0,3,no_overlap
0.8338171262699564,0.8064719904661821,1.6535899639129639,1.6864844903988183,14,Cora,fixed_wmc,0.1,3,WMC_0.10
0.6556564822460776,0.5075011094229689,1.4873459339141846,1.4841211225997046,14,Cora,fixed_wmc,0.2,3,WMC_0.20
0.8044642857142857,0.7487871134058409,1.4813554286956787,1.3714918759231904,14,Cora,fixed_wmc,0.3,3,WMC_0.30
0.8057142857142857,0.765530334502344,1.4730148315429688,1.286189069423929,14,Cora,fixed_wmc,0.4,3,WMC_0.40
0.802,0.6965888995242661,1.4894475936889648,1.223042836041359,14,Cora,fixed_wmc,0.5,3,WMC_0.50
0.8096885813148789,0.6995047395055652,1.8165934085845947,1.413589364844904,14,Cora,adaptive,0.3,3,entropy_l050
0.8475298126064736,0.8171692444565639,1.940593957901001,1.4361152141802067,14,Cora,adaptive,0.3,3,margin_l050
0.8205782312925171,0.7369470957200736,1.6007938385009766,1.4394387001477105,14,Cora,adaptive,0.3,3,hybrid_l050
0.8215158924205379,0.797588725224598,1.4149980545043945,1.0,14,Cora,fixed_wmc,1.0,4,no_overlap
0.7743105950653121,0.6362764487890094,1.4961600303649902,1.6864844903988183,14,Cora,fixed_wmc,0.1,4,WMC_0.10
0.8480594549958712,0.8177119324923018,1.5675666332244873,1.4841211225997046,14,Cora,fixed_wmc,0.2,4,WMC_0.20
0.85,0.8229040433527516,1.4949939250946045,1.3714918759231904,14,Cora,fixed_wmc,0.3,4,WMC_0.30
0.8066666666666666,0.7378915140932104,1.6062259674072266,1.286189069423929,14,Cora,fixed_wmc,0.4,4,WMC_0.40
0.779,0.6616433911242988,1.4899694919586182,1.223042836041359,14,Cora,fixed_wmc,0.5,4,WMC_0.50
0.8460207612456747,0.8251268762998433,1.5106768608093262,1.413589364844904,14,Cora,adaptive,0.3,4,entropy_l050
0.762350936967632,0.6019243461229007,1.576805830001831,1.4361152141802067,14,Cora,adaptive,0.3,4,margin_l050
0.8367346938775511,0.8057199365095077,1.5365962982177734,1.4394387001477105,14,Cora,adaptive,0.3,4,hybrid_l050
0.7677261613691931,0.6917768049708573,1.3992433547973633,1.0,14,Cora,fixed_wmc,1.0,5,no_overlap
0.8476052249637155,0.8291186046594091,1.9421257972717285,1.6864844903988183,14,Cora,fixed_wmc,0.1,5,WMC_0.10
0.8447563996696945,0.8288799454247427,1.5593671798706055,1.4841211225997046,14,Cora,fixed_wmc,0.2,5,WMC_0.20
0.8401785714285714,0.8190587002743579,1.5116655826568604,1.3714918759231904,14,Cora,fixed_wmc,0.3,5,WMC_0.30
0.8333333333333334,0.8037387694589425,1.7171242237091064,1.286189069423929,14,Cora,fixed_wmc,0.4,5,WMC_0.40
0.845,0.8284459483273813,1.585970163345337,1.223042836041359,14,Cora,fixed_wmc,0.5,5,WMC_0.50
0.8356401384083045,0.8132103926165949,1.6471152305603027,1.413589364844904,14,Cora,adaptive,0.3,5,entropy_l050
0.8415672913117547,0.819391659396998,1.5386133193969727,1.4361152141802067,14,Cora,adaptive,0.3,5,margin_l050
0.8452380952380952,0.822340191166503,1.5369367599487305,1.4394387001477105,14,Cora,adaptive,0.3,5,hybrid_l050
0.8276283618581907,0.8044605511354318,1.430835485458374,1.0,14,Cora,fixed_wmc,1.0,6,no_overlap
0.8570391872278664,0.8431765049701473,1.6294448375701904,1.6864844903988183,14,Cora,fixed_wmc,0.1,6,WMC_0.10
0.8546655656482246,0.8376691943367763,1.513350486755371,1.4841211225997046,14,Cora,fixed_wmc,0.2,6,WMC_0.20
0.8473214285714286,0.8284946249944917,1.855543613433838,1.3714918759231904,14,Cora,fixed_wmc,0.3,6,WMC_0.30
0.8504761904761905,0.8385014924039957,1.7480509281158447,1.286189069423929,14,Cora,fixed_wmc,0.4,6,WMC_0.40
0.852,0.8415064691129273,2.4364359378814697,1.223042836041359,14,Cora,fixed_wmc,0.5,6,WMC_0.50
0.860726643598616,0.8463511462026613,1.9047694206237793,1.413589364844904,14,Cora,adaptive,0.3,6,entropy_l050
0.833901192504259,0.8203081810824308,1.855712652206421,1.4361152141802067,14,Cora,adaptive,0.3,6,margin_l050
0.8528911564625851,0.8411623841390252,2.0142829418182373,1.4394387001477105,14,Cora,adaptive,0.3,6,hybrid_l050
0.7946210268948656,0.7206270374415462,1.8955442905426025,1.0,14,Cora,fixed_wmc,1.0,7,no_overlap
0.8519593613933236,0.8319635536064095,1.9186992645263672,1.6864844903988183,14,Cora,fixed_wmc,0.1,7,WMC_0.10
0.847233691164327,0.8273007699743251,1.8645498752593994,1.4841211225997046,14,Cora,fixed_wmc,0.2,7,WMC_0.20
0.85,0.8302534456508367,1.7217819690704346,1.3714918759231904,14,Cora,fixed_wmc,0.3,7,WMC_0.30
